LEAF_INDEX	LAYER	LEAF_ID	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	WORKER_RC	ELAPSED_MS	STDOUT_SHA256	STDERR_SHA256	COARSE_RETURN1_TIME	COARSE_RETURN2_TIME	FINE_RETURN1_TIME	FINE_RETURN2_TIME	COARSE_ELL	FINE_ELL	COARSE_INITIAL_NORMAL	COARSE_FINAL_NORMAL	FINE_INITIAL_NORMAL	FINE_FINAL_NORMAL	Q0_AREA	COARSE_DETERMINANT	FINE_DETERMINANT	ABSOLUTE_DETERMINANT_DELTA	C0HORECT2_LOWER	C0HORECT2_UPPER	C0RECT2_LOWER	C0RECT2_UPPER	COARSE_INSIDE_BOTH_CAPD	FINE_INSIDE_BOTH_CAPD	CENTER_REPLAY_SELF_CONSISTENT	POINTWISE_LEAF_PASS
283	D5	U08-0000000215_S09-0000000323	8	215	9	323	78a2d78907b243ea7c59de828370d3e4d34f8b771add9595d43484ba2c1805f3	937d88ed069778b3d3a9bbe016e772e8f3a69e687c54353c553f3e149c27f47f	c376359d37f98626609f4c2b83eded5071889941ce00c23304c001b7665d7e74	0	980	4e86fa06a21d13c372423a4eeecf5a817c8005370a987f23da1d2377429f5332	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074765113099104094085411986725375754758715629578	6.5850915543341500338336835795871593290939927101135	2.4074765162857279555963518902217401773668825626373291015625	6.5850915584118090324861061191086264443583786487579345703125	-18.444623725358817108664352349113525897729657001213	-18.444623678271731294867635365547903445586100012103683566078147110562313014010774	142.87346566143768599437837957909159417651715087891	54.343846080525644311340481677711015718970817939338	142.873465661437685994378379579091594176517150878906250000	54.343845449026873023207716182160662125563716773540833459995482906716585773629927	-0.00110672328822399115894163718122121252	-2.8408084554224544293579689795251621110044553946777E-11	-2.8408086221992622360762936653179126975465804434778647500133668940995715987350178E-11	1.667768078067183246857927505865421250488001647500133668940995715987350178E-18	-0x1.f3d97e40b24c1p-36	-0x1.f3abcdec61bdcp-36	-0x1.f3d9830f1d6bap-36	-0x1.f3abc91e57e9cp-36	true	true	true	true
284	D5	U08-0000000216_S09-0000000320	8	216	9	320	102401a892344bf95fafb781e4d6fea6799fd869a4c263660393cd8b98baebaf	549d27a08d163694ae1e8882335f5769f8096e3c89d899a65d57be0ef7e7233b	28c48cbbcfa7c6d1fa044b10538be28e90337fade77bf6846e15298d5cc623d4	0	989	7ed8eaf48e61bbdadf3d8e02a519cefb5d27064723f3156c26f61aea5cc9df94	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074782309227533705353607729193754494190216064453	6.5850927151508761303588812552334275096654891967773	2.407478235898794338698536421361495740711688995361328125	6.5850927192286928708864213177776036900468170642852783203125	-18.444397947772193090484595302435029231937920338900	-18.444397900686365925316397176100248929781010564309322977959222437131550915911905	142.89120647703208570230591977975730192086743964844	54.345616420310049097838208035162598059330657091478	142.891206477032085702305919779757301920867439648437500000	54.345615788849302230818862017299478046343219855356559115582758562657596902745067	-0.00110672328822399115894163718122121252	-2.8417101725074642059187524837713605394588045073883E-11	-2.8417103393305688791839927349470444220661861927259902245798711078175187524160450E-11	1.668231046732652402511756838826073816853376902245798711078175187524160450E-18	-0x1.f4021bc18eda8p-36	-0x1.f3d4689a05495p-36	-0x1.f402209032ac5p-36	-0x1.f3d463cbc3178p-36	true	true	true	true
285	D5	U08-0000000216_S09-0000000321	8	216	9	321	3d0f3c79d8ba6953aa4b337e23271b628ae3db4c533a3ca1757809ccd705d751	a87440606fc16f7d47440014f3d89f722cdf9a2e9c3e6cdc4513023f4a23a482	ad7750051af02085939bdc2657b4f57a24971c2a9d7b9c5d5fe55ecdf4b3f8e6	0	973	54df594b0d857af05f5d954bfb87edac928790bc3e8c90e9be7555601b38a26a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074796170666902875301396136364928679540753364563	6.5850940782927834676874212505026662256568670272827	2.4074796220425997393677075564255574136041104793548583984375	6.58509408237048587952955358559847809374332427978515625	-18.444465787341207822329209768128848354853282551593	-18.444465740255291934585233396284122384612099145038014283030812571840486384208253	142.88510071738453652977078180862177649449400642090	54.345609337015665719414705553198715634397666614886	142.885100717384536529770781808621776494494006420898437500	54.345608705548177202887296957112211260475650302080432340365644994158578192902576	-0.00110672328822399115894163718122121252	-2.8413963505904557362198473565020298789989686338367E-11	-2.8413965173957463160355351751226917695361521884457681052286922969211369275607414E-11	1.668052905798156878186206618905371835546090681052286922969211369275607414E-18	-0x1.f3f3f927dc6cfp-36	-0x1.f3c646f5f7155p-36	-0x1.f3f3fdf63569dp-36	-0x1.f3c64227ffab7p-36	true	true	true	true
286	D5	U08-0000000217_S09-0000000320	8	217	9	320	e662f7474b8abb247e9b999050310358ef3ef66380836b7968229e950881b43d	c31770f1408ba35c2a7dd916b78789f928f04b7fc4a74a81c622af6810f0a803	60d060d7cf8fc69a24a3436615d304ed87686f0307f44c9b3cf17b0922dfc218	0	977	f1c24d55f1dfe7e498a1a7a76aa97a72694135790dbbc47cdad4e82a76f9993c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074841073967312987669231461040908470749855041504	6.5850979642459114143937526364425139036029577255249	2.4074841123726012613592839528564581996761262416839599609375	6.585097968323543042579171213901645387522876262664794921875	-18.444375694554244862646214147250285708339083765745	-18.444375647469410313512202829668792173207155615874085913931534576609998037094786	142.89062735259681546045070375327693377806589812012	54.347364920819777101721290942050844673928069779868	142.890627352596815460450703753276933778065898120117187500	54.347364289376840306066895157981753570862503420645959359348574249722530021372198	-0.00110672328822399115894163718122121252	-2.8416704658674492908996682966704487987653685752004E-11	-2.8416706326834087630213511251743451991216054113814764318100654572593737002258895E-11	1.668159594721216828285038964003562368361810764318100654572593737002258895E-18	-0x1.f40051f0c7c1ap-36	-0x1.f3d29ed81e964p-36	-0x1.f40056bf60d3p-36	-0x1.f3d29a09e7159p-36	true	true	true	true
287	D5	U08-0000000217_S09-0000000321	8	217	9	321	af166990a7fe5bbe3fb2b50018e2d6df0b9e16ead9b1a8669645eec5d84c19bb	06f48a669a228a66437969c7740dc1495fe5f0a146d88774ffe543413a8be36c	c927ba857d8244cc95320ba91fd6f7b050bc127c83052a91091be2cdf5f01479	0	974	be23fde9a91b6e8d6b9c34714237c931e0f5196c45bd45b3dbe3b6b184f7d9c7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074854936577327751967558810974878724664449691772	6.5850993274925301093625229498229600721970200538635	2.4074854986334712249329559341504136682488024234771728515625	6.585099331570047405393086847880113054998219013214111328125	-18.444443533872313535442919522460800435874096231378	-18.444443486787390274772493741373011977943852938850215950172205126844058049039736	142.88452161010781053051572470034212397466874785156	54.347357870713647577058643563939864396671366733854	142.884521610107810530515724700342123974668747851562500000	54.347357239263969773641204897333134828230755578744975373793648887630301904754516	-0.00110672328822399115894163718122121252	-2.8413566471505115826028072748844586228798645019217E-11	-2.8413568139486575754671587577812088824461314098022599954397705700106671906573584E-11	1.667981459928643514828967502595662669078805599954397705700106671906573584E-18	-0x1.f3f22f6050dffp-36	-0x1.f3c47d3db75a4p-36	-0x1.f3f2342ed3c73p-36	-0x1.f3c4786f97509p-36	true	true	true	true
288	D5	U08-0000000216_S09-0000000322	8	216	9	322	62b2dd8b1845011ed9419ab9dd687b3e5078e1d16c15e968fead111d04a034e1	feba1fc3be62db8a6b73e87be105070e24a29d4107746d47fa06adb52e03c859	2096db7f0545b1be58e27438363fc5dad82a42d4717c2b3f88b2968d39960344	0	978	c3836325e3db74e74a4a28be608ebc1473f473bea49a9fd9a945ed4bf743d806	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074810027602472628505125840092659927904605865479	6.5850954410429691013306729985288257012143731117249	2.407481007736025239995836244588645058684051036834716796875	6.58509544512055722265131407766602933406829833984375	-18.444533627937317028384356529348067272002947639934	-18.444533580851312488466876810732783158367316655044623401474887450652949716305106	142.87899408754234294121254547171948222597500434570	54.345602099497259015938935605507662562268780727398	142.878994087542342941212545471719482225975004345703125000	54.345601468023033653120669973129340738423233606362891644860086752052216127624926	-0.00110672328822399115894163718122121252	-2.8410825459833417122073647140223981985365376620147E-11	-2.8410827127708187229193943822107369335573159023367376074227280761394866429188636E-11	1.667874770107120296681883387350207782403220376074227280761394866429188636E-18	-0x1.f3e5d6c0b7c02p-36	-0x1.f3b8258588caap-36	-0x1.f3e5db8f4fb03p-36	-0x1.f3b820b752c0cp-36	true	true	true	true
289	D5	U08-0000000216_S09-0000000323	8	216	9	323	75fd241d5347592e4d381444ae42ceae4f74d1d4656c4389311a4835e0722233	4519d1a4c0998c818b89a0dce0cf129d9cbe86fbab468e3e1e2f0db7afe95254	01a34252e3cdb25489f63df000312e8a8e633b2567c0ac46f1967ae0d73c4eb4	0	995	6f7b039ace384956b36e4000323a983d745302e2ee6c4820fdcae63cfeff2daa	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074823880033934461741829125003278022632002830505	6.5850968034014052687741269664911669678986072540283	2.4074823929790399902606257143133916542865335941314697265625	6.585096807478879134267746309205904253758490085601806640625	-18.444601469560718603811132509586755982624709123657	-18.444601422474625456104763250339089848410987409245231238810699504452066973266144	142.87288658750550493663121076905041911531043342285	54.345594707745901839745021699610858112964679269260	142.872886587505504936631210769050419115310433422851562500	54.345594076264944050429182502010886695868755108115543029023606761493377316536763	-0.00110672328822399115894163718122121252	-2.8407687586852880464304995265118232701104942953314E-11	-2.8407689254549521064263362913165865451189846488160428043905180024938904069346893E-11	1.667696640599958367648047632750084903534846428043905180024938904069346893E-18	-0x1.f3d7b48d20ac8p-36	-0x1.f3aa0447ba85bp-36	-0x1.f3d7b95b855b4p-36	-0x1.f3a9ff79b736p-36	true	true	true	true
290	D5	U08-0000000217_S09-0000000322	8	217	9	322	c905cc8e5d17d64e0ce2f85b0bcd44cb573cf5279d3dcbd3294e75946829c05f	60444423817304207e96d834964e858312bfc3f0bc77f0aac8a25a23a339e44d	8fe9f57394e0d71e2aa4837d33e593ef2efdc89988791959c21628203a6858c4	0	982	16bb57b7ab30d3de103d4285031924e5ad51d19b649ead5cbbc3f4f49db2bcd8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074868794683458861349834023712901398539543151855	6.5851006903473997683429175253877474460750818252563	2.4074868844439528577094922212609162670560181140899658203125	6.5851006944248027634436493116254496271722018718719482421875	-18.444511374217302263687191354897394059036134174129	-18.444511327132290309908338790858192692241019335615831469058568993107405130013598	142.87841499742416118455764728164054532912602873535	54.347350666386748931420996564105732293606605980863	142.878414997424161184557647281640545329126028735351562500	54.347350034930334153519884681723232165673118881292537348971901624113742659263950	-0.00110672328822399115894163718122121252	-2.8410428457434707113103441825849621149047296584093E-11	-2.8410430125238039371689853702172876551327400645743173680239260268687012613609132E-11	1.667803332258586411876323255402280104061650173680239260268687012613609132E-18	-0x1.f3e40d02f2edbp-36	-0x1.f3b65bd668a34p-36	-0x1.f3e411d15eedfp-36	-0x1.f3b657085dd4dp-36	true	true	true	true
291	D5	U08-0000000217_S09-0000000323	8	217	9	323	fc9b2647db7325314e13d99d2ff4e09ac33cbb8388c43c8b5f8fddf1ee35ac3c	a0fc112491fb3450abcd3cbbec7af099e3178ec4e154bb3b6b1a6462b530087c	6043d608e376fdd938e853f6d26b84a6dbb095aa5daf80850247e10991368913	0	975	37217638c637c1581d5b1fb46495843c66ba5e454cb5cfeae705be5b53da16fb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074882648285397881982028422953590052202343940735	6.5851020528104926218815329264089086791500449180603	2.4074882698040153093665960426505989744327962398529052734375	6.5851020568877813576857960242705303244292736053466796875	-18.444579215589408898293157262416008521843727565413	-18.444579168504308347735667320013263977705276700207758138154515039458345791245629	142.87230751454586742257647149717219784143774077148	54.347343307830153918114040724473920682002906701525	142.872307514545867422576471497172197841437740771484375000	54.347342676367007354527140477074605625176628523114569226630254781576942342221746	-0.00110672328822399115894163718122121252	-2.8407290616454926727663767221404030978975776044971E-11	-2.8407292284080135622009031805403989152359964377092843757430450075438646143836323E-11	1.667625208894345264583999958173384188332121843757430450075438646143836323E-18	-0x1.f3d5ead8add84p-36	-0x1.f3a83aa229f61p-36	-0x1.f3d5efa707e6ap-36	-0x1.f3a835d4326dbp-36	true	true	true	true
292	D5	U08-0000000216_S09-0000000324	8	216	9	324	f32c41a82654e027edbc9d079d8b872790dbe817dcdca9a728934fbbcdb57f50	a20513b644d7f528e73c82727d2b17788b5e88561950a19a233632437aa4af02	909e398fc7732a887c50eff29ca27ce827834faa0e341bee035ea66e08c9e3e4	0	979	5a316f1ebbd1184c3818bbff3a259ef34d5c50fb716c4157ee2790de863d3ff3	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074837727960980010566416353867680300027132034302	6.5850981653680642144421675254761794349178671836853	2.40748377777161313983977919406243017874658107757568359375	6.5850981694454238553337876993509780731983482837677001953125	-18.444669312211610490020795217834024326146153597288	-18.444669265125428752892484295981818789155492804744085963286987139157777950495889	142.86677821727402251602677770061458716250029365234	54.345587161752665778594349879684504485350827374002	142.866778217274022516026777700614587162500293652343750000	54.345586530264979599151344252836696404005213355030670790767837373994911857685271	-0.00110672328822399115894163718122121252	-2.8404549886954605904797095658354349553111040754384E-11	-2.8404551554473124121468279114833321138175344180893551705931749609636863650162369E-11	1.667518518216671183456478971585064303426509551705931749609636863650162369E-18	-0x1.f3c9928c6f9a6p-36	-0x1.f39be33d2ff87p-36	-0x1.f3c9975ace576p-36	-0x1.f39bde6f33bdap-36	true	true	true	true
293	D5	U08-0000000216_S09-0000000325	8	216	9	325	cafcad7923c46050607dd12f0e639e2f171f1d4f7fb4041bb84da8f316d92698	7976100463b8f40f9c087bf5bb74a704380c6bbd26103ec7e317125db559407d	2a663a0fc3da0e93b3f0b520f9729f64d4c7c7b1fd3f65e13aa6a614e2a9e482	0	960	6443afe02a8d81dfe862f90ee5744cdd33ada855bfb8eb473b273332e79faf08	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074851571383300632978041733167628990486264228821	6.5850995269429181896980729504775808891281485557556	2.40748516211371384188044686425200779922306537628173828125	6.58509953102016364068216347504858276806771755218505859375	-18.444737155890190674673999067061770305657800682003	-18.444737108803920392432711850429485854025819444500683832390849647709444437488972	142.86066897684789567939924626641198636754458503418	54.345579461508621155373403463148573544615713433598	142.860668976847895679399246266411986367544585034179687500	54.345578830014211008143379025562063165007723296878191609450515804054499855460704	-0.00110672328822399115894163718122121252	-2.8401412360130251350493392172231392785735499910301E-11	-2.8401414027470653369518151982254124716541946747321339057016786618625320182716672E-11	1.667340402019024759810022731930806446837020339057016786618625320182716672E-18	-0x1.f3bb70bebb516p-36	-0x1.f38dc265d4ecfp-36	-0x1.f3bb758d30082p-36	-0x1.f38dbd97c1befp-36	true	true	true	true
294	D5	U08-0000000217_S09-0000000324	8	217	9	324	68290a11374eea2575d0b1bfeaad872209066dee97753f1596555f26075898bc	f6a366b424f3917063db53d1fc9f4a7a8280bd46cf1d3c8b42e5da8fcf96f5cc	6b7920fa70204b5cf4f8fe642db9fc8eb6f5f221cce183306cfeb468347bfcd8	0	980	770d7c44e7ef14bb64d8c7ddc884872923611e32f6d07e7c1af2a267ba2d3c7f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074896497382836171863296215178706916049122810364	6.5851034148817809213416474278801615582779049873352	2.40748965471362773305141757873570895753800868988037109375	6.5851034189589554290744644049482303671538829803466796875	-18.444647057988831440346276288354231869937948202507	-18.444647010903642311362442327293644745888616200640274198842875889621618799700739	142.86619916147292924457219734693708151160388395996	54.347335795034935565040674599900459143954160163778	142.866199161472929244572197346937081511603883959960937500	54.347335163565061251591651335952521603000342352939266740885036371730502645018850	-0.00110672328822399115894163718122121252	-2.8404152948557430260806836922826728359124189833089E-11	-2.8404154616004522915403518011522958121972844886400004322794390004872780891424020E-11	1.667447092654596681088696229762848655053311004322794390004872780891424020E-18	-0x1.f3c7c8e17eb84p-36	-0x1.f39a19a102b29p-36	-0x1.f3c7cdafc2fbp-36	-0x1.f39a14d320c82p-36	true	true	true	true
295	D5	U08-0000000217_S09-0000000325	8	217	9	325	20c8f8013e2c2155f91db9791ba48178d13aac65243d7d16083f7278536fcb4b	0485aba942fa134f01fc77cab7571a384dfac63cb77cebbc43dc2fa4ba072814	2b0dc21e6b77cc400bae447500a3a170ebc524dbe794224289b4f2ae54a79a51	0	1000	1103f5708eb57c5c9e92037697373d6b29f4635315e1530884ff3ba4321e2538	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074910341975465366548547763159149326384067535400	6.5851047765612369042087514969807671150192618370056	2.4074910391727592819111070099324933835305273532867431640625	6.5851047806382972220340388247450391645543277263641357421875	-18.444714901415767781303756440236310367124381521751	-18.444714854330490144167780285818577566426718382265919807753880865981955417460419	142.86008993820534665054482483093519633962445830078	54.347328127992163326912817325117836006604415770781	142.860089938205346650544824830935196339624458300781250000	54.347327496515566070194752583878261137227604137742255690064774516369371972981315	-0.00110672328822399115894163718122121252	-2.8401015453733878329170432146418333137448814066078E-11	-2.8401017121002859991351347150754854671638274818383078045423962297046536511889535E-11	1.667268981662180915004336521534189460752305078045423962297046536511889535E-18	-0x1.f3b9a71d81e08p-36	-0x1.f38bf8d2d3f65p-36	-0x1.f3b9abeb91e5dp-36	-0x1.f38bf4052567p-36	true	true	true	true
296	D5	U08-0000000218_S09-0000000320	8	218	9	320	237f3bfd0fe94d0451710e0b311acbd27586aa2374f54c0fbfd1f167635986fb	93c908d163f348f28ae2f1514e2a43deaf32de8d3db2b990e90d3cdf2db37734	5bf03e5cdd3fecfc33e85ef9d052eb6d3d89ccfc1227b8ca9b6d22a128961a1e	0	976	04f77d1d2f935375e994d780883a32d5758db4ce13ff7f55f5d921f90de544e3	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074899840023624084106579346098442329093813896179	6.5851032136827152077551694731027964735403656959534	2.4074899889780613689016508516260728356428444385528564453125	6.5851032177601617374762543732913400162942707538604736328125	-18.444353443162738833318977510684952489517685469739	-18.444353396078896909158586518903278409369437559532948468725888035485734205078901	142.89004822913408876228791726495951942259838139648	54.349113394198018329106875022676942974966397750393	142.890048229134088762287917264959519422598381396484375000	54.349112762772890484566097962912942203332664767187670442503655385010268196225846	-0.00110672328822399115894163718122121252	-2.8416307589247194632788634283404414031221130720700E-11	-2.8416309257335340289437621039263230880563765698914686486551884882799576399117230E-11	1.668088145656648986755858816849342634978214686486551884882799576399117230E-18	-0x1.f3fe881ebfa61p-36	-0x1.f3d0d515b0637p-36	-0x1.f3fe8cedaac74p-36	-0x1.f3d0d0472681dp-36	true	true	true	true
