file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
tests/run-pass/features_basics.sio	0	3	1	-	-	-	nv2_compile
tests/run-pass/door1_spilled_local_array_65536.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/symbolic_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/knowledge_acknowledge.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/fano_basics.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/native_tokenizer.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/stack_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/iter_range_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/knowledge_kas1_policy.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/root_finding.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_probability.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/unit_decl_keyword.sio	0	0	0	0	1	1	ok
tests/run-pass/bdf64_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gpu_launch_vec_slices.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/effect_superset_ok.sio	0	0	0	0	1	1	ok
tests/run-pass/observe_with_effect.sio	0	0	0	0	1	1	ok
tests/run-pass/for_range_native.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/connectome_laplacian_eigenvectors.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/heap_vec_pattern.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/closure_hof.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/test_convex.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/logistic_hosmer_lemeshow.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/knowledge_quaternion_mekf.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_static.sio	0	0	0	0	1	1	ok
tests/run-pass/mc_struct_large.sio	0	0	0	0	0	1	nv2_run
tests/run-pass/pbpk_caffeine.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/native_struct_call.sio	0	0	0	0	0	1	nv2_run
tests/run-pass/import_basic_main.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gum_cross_function.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/closure_generic_hof.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/mcmc_integration.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/door5_epistemic_attention.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/async_stress_slot_size.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/issue11_ptr_index_write_u8.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/theorem_units_dimensional.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/test_large_import.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_inline.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/generic_struct_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/compress_deflate_stored.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/kernel_fn_basic.sio	0	0	0	0	1	1	ok
tests/run-pass/test_integral_eq.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/slice_linalg_and_perms.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ir_verify_commutative.sio	0	0	0	0	1	1	ok
tests/run-pass/test_constrained.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/match_or_patterns.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/algebra_g2_invariants_import.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/cross_compile_flag.sio	0	0	0	0	1	1	ok
tests/run-pass/epsilon_comparison_valid.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/symbolic_diff_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ontology_subsumption.sio	0	3	0	-	-	-	nv2_compile
