cue	response	F1	F2	F3	F123	isCue	id	association_strength
avtor	knjiga	7	1	2	10	False	456	0.19230769230769232
avtor	besedilo	0	0	1	1	True	457	0.019230769230769232
avtor	pisec	3	0	0	3	False	458	0.057692307692307696
avtor	Harry Potter	0	1	0	1	False	459	0.019230769230769232
avtor	znanstvena literatura	0	1	0	1	False	460	0.019230769230769232
avtor	revije	0	1	0	1	False	461	0.019230769230769232
avtor	delo	1	0	0	1	False	462	0.019230769230769232
avtor	pesem	0	0	1	1	True	463	0.019230769230769232
avtor	članka	0	1	0	1	False	464	0.019230769230769232
avtor	stripa	0	0	1	1	False	465	0.019230769230769232
avtor	kantavtor	0	1	0	1	False	466	0.019230769230769232
bančni	kartica	1	0	1	2	True	467	0.038461538461538464
bančni	težave	0	0	1	1	False	468	0.019230769230769232
bančni	izpisek	0	0	1	1	False	469	0.019230769230769232
bančni	primanjkljaj	0	1	0	1	False	470	0.019230769230769232
bančni	trezor	0	1	0	1	False	471	0.019230769230769232
bančni	kovanec, okence, brki	1	0	0	1	False	472	0.019230769230769232
bančni	račun	12	3	1	16	False	473	0.3076923076923077
bančni	koda	1	0	0	1	False	474	0.019230769230769232
bančni	nova kbm	0	0	1	1	False	475	0.019230769230769232
bančni	karta	0	1	0	1	False	476	0.019230769230769232
bančni	kostum	0	0	1	1	False	477	0.019230769230769232
bančni	polog	0	1	0	1	False	478	0.019230769230769232
bančni	zlom	0	1	0	1	False	479	0.019230769230769232
bančni	slabost	0	0	1	1	False	480	0.019230769230769232
bančni	bančna kartica	1	0	0	1	False	481	0.019230769230769232
bančni	banka	0	2	1	3	False	482	0.057692307692307696
bančni	transakcija	0	1	0	1	False	483	0.019230769230769232
bančni	bankomat	0	0	1	1	False	484	0.019230769230769232
bančni	dvig	0	0	1	1	False	485	0.019230769230769232
bančni	denarni	0	1	0	1	True	486	0.019230769230769232
bančni	denar	2	1	2	5	False	487	0.09615384615384616
bančni	kreditni	0	0	1	1	False	488	0.019230769230769232
bančni	znesek	0	1	0	1	True	489	0.019230769230769232
bančni	ropar	1	0	0	1	False	490	0.019230769230769232
bančni	demar	0	1	0	1	False	491	0.019230769230769232
bančni	transakcijski	1	0	0	1	False	492	0.019230769230769232
bančni	delavec	0	0	1	1	False	493	0.019230769230769232
bančni	uslužbenec	0	0	1	1	False	494	0.019230769230769232
bančni	račun, kartica, denar	1	0	0	1	False	495	0.019230769230769232
bančni	trg	0	1	0	1	False	496	0.019230769230769232
bati	skrb	1	0	0	1	True	497	0.01818181818181818
bati	strah	11	1	2	14	True	498	0.2545454545454545
bati	motor	1	0	0	1	True	499	0.01818181818181818
bati	fobija	1	0	0	1	False	500	0.01818181818181818
bati	veselje	0	0	1	1	True	501	0.01818181818181818
bati	samote	0	1	0	1	False	502	0.01818181818181818
bati	dva pomena: bati se, imeti strah ali deli stroja	1	0	0	1	False	503	0.01818181818181818
bati	nesreča	0	1	0	1	False	504	0.01818181818181818
bati	kač	1	0	0	1	False	505	0.01818181818181818
bati	množica	0	0	1	1	True	506	0.01818181818181818
bati	prestrašen	0	0	1	1	False	507	0.01818181818181818
bati	bejzbol	0	1	0	1	False	508	0.01818181818181818
bati	teme	0	1	0	1	False	509	0.01818181818181818
bati	nasilja	0	0	1	1	False	510	0.01818181818181818
bati	pajek	0	1	0	1	False	511	0.01818181818181818
bati	tema	0	2	2	4	True	512	0.07272727272727272
bati	duh	0	1	0	1	True	513	0.01818181818181818
bati	pajki	0	1	1	2	False	514	0.03636363636363636
bati	del avtomobilskega motorja	0	1	0	1	False	515	0.01818181818181818
bati	avtomobilski bati	0	0	1	1	False	516	0.01818181818181818
bati	otrok	0	1	0	1	False	517	0.01818181818181818
bati	nimam	0	0	1	1	False	518	0.01818181818181818
bati	mati	0	0	1	1	True	519	0.01818181818181818
bati	višina	0	1	0	1	True	520	0.01818181818181818
bati	tesnoba	0	0	1	1	False	521	0.01818181818181818
bati	bruhanje	0	0	1	1	False	522	0.01818181818181818
bati	pajkov	1	0	0	1	False	523	0.01818181818181818
bati	kača	0	0	1	1	False	524	0.01818181818181818
bati	se	1	1	0	2	False	525	0.03636363636363636
bati	pogum	0	1	1	2	False	526	0.03636363636363636
bati	avto	0	1	1	2	True	527	0.03636363636363636
bati	strojništvo	0	1	0	1	False	528	0.01818181818181818
bati	netopir	1	0	0	1	False	529	0.01818181818181818
bati	bolezen	0	1	1	2	False	530	0.03636363636363636
besedilo	časopis	0	0	1	1	True	531	0.017857142857142856
besedilo	prevod	0	1	0	1	False	532	0.017857142857142856
besedilo	pisava	0	0	1	1	False	533	0.017857142857142856
besedilo	nebesedno	0	1	0	1	False	534	0.017857142857142856
besedilo	interpretacija	0	0	1	1	False	535	0.017857142857142856
besedilo	govori	0	1	0	1	False	536	0.017857142857142856
besedilo	dolgo	1	0	0	1	False	537	0.017857142857142856
besedilo	dolgočasno	0	0	1	1	False	538	0.017857142857142856
besedilo	leposlovje	0	0	1	1	False	539	0.017857142857142856
besedilo	branje	0	2	2	4	False	540	0.07142857142857142
besedilo	pisanje	0	0	1	1	True	541	0.017857142857142856
besedilo	odstavek	1	0	1	2	True	542	0.03571428571428571
besedilo	pola	0	1	0	1	False	543	0.017857142857142856
besedilo	tekst	4	0	0	4	False	544	0.07142857142857142
besedilo	fakulteta	0	0	1	1	True	545	0.017857142857142856
besedilo	črka	1	0	0	1	False	546	0.017857142857142856
besedilo	brati	0	0	2	2	True	547	0.03571428571428571
besedilo	pesmi	1	0	0	1	False	548	0.017857142857142856
besedilo	berilo	1	0	0	1	False	549	0.017857142857142856
besedilo	font	0	0	1	1	False	550	0.017857142857142856
besedilo	roman	1	0	0	1	True	551	0.017857142857142856
besedilo	učenje	0	0	1	1	False	552	0.017857142857142856
besedilo	naslov	0	1	0	1	False	553	0.017857142857142856
besedilo	knjiga	3	2	1	6	False	554	0.10714285714285714
besedilo	popravki	0	1	0	1	False	555	0.017857142857142856
besedilo	copy	0	1	0	1	False	556	0.017857142857142856
besedilo	word	1	1	0	2	False	557	0.03571428571428571
besedilo	članek	1	2	3	6	True	558	0.10714285714285714
besedilo	list	1	0	0	1	True	559	0.017857142857142856
besedilo	internet	0	1	0	1	True	560	0.017857142857142856
besedilo	črke	0	3	0	3	False	561	0.05357142857142857
besedilo	text	2	0	0	2	False	562	0.03571428571428571
besedilo	lektura	1	0	0	1	False	563	0.017857142857142856
besedilo	beseda	0	1	0	1	False	564	0.017857142857142856
bistveno	srž	0	1	0	1	False	565	0.02
bistveno	jedro	0	1	0	1	False	566	0.02
bistveno	centralno	1	0	0	1	False	567	0.02
bistveno	ja	0	1	0	1	False	568	0.02
bistveno	temelj	1	0	0	1	False	569	0.02
bistveno	podatek	2	0	0	2	False	570	0.04
bistveno	osrednjo	0	1	0	1	False	571	0.02
bistveno	pomembnost	1	0	0	1	False	572	0.02
bistveno	zamolčati	0	0	1	1	False	573	0.02
bistveno	obvezno	0	0	1	1	False	574	0.02
bistveno	pomembno	6	1	0	7	False	575	0.14
bistveno	dejansko	1	0	0	1	True	576	0.02
bistveno	j	0	0	1	1	False	577	0.02
bistveno	skrajšano	0	0	1	1	False	578	0.02
bistveno	mašilo	0	0	1	1	False	579	0.02
bistveno	preprosto	0	1	0	1	True	580	0.02
bistveno	važno	0	0	1	1	False	581	0.02
bistveno	bistvo	0	1	0	1	True	582	0.02
bistveno	v centru	0	0	1	1	False	583	0.02
bistveno	center	0	0	1	1	False	584	0.02
bistveno	temeljno	1	0	0	1	False	585	0.02
bistveno	smisel	0	1	0	1	True	586	0.02
bistveno	dejanje	1	0	0	1	False	587	0.02
bistveno	resno	0	0	1	1	True	588	0.02
bistveno	zoprna beseda	1	0	0	1	False	589	0.02
bistveno	najpomembnejše	0	1	0	1	False	590	0.02
bistveno	poanta	1	0	0	1	False	591	0.02
bistveno	glavni podatek	0	1	0	1	False	592	0.02
bistveno	središče	0	0	1	1	True	593	0.02
bistveno	nujno	0	1	0	1	True	594	0.02
bistveno	odnosi	0	0	1	1	False	595	0.02
bistveno	ključna beseda	0	0	1	1	False	596	0.02
bistveno	glavno	1	1	1	3	False	597	0.06
bistveno	najpomembnejše dejstvo	1	0	0	1	False	598	0.02
bistveno	povedati	0	1	0	1	False	599	0.02
bistveno	ključno	2	1	0	3	False	600	0.06
bistveno	zelo	1	0	0	1	False	601	0.02
bistveno	rdeča nit	1	1	0	2	False	602	0.04
bistvo	srž	0	1	0	1	False	603	0.02040816326530612
bistvo	moje	0	1	0	1	False	604	0.02040816326530612
bistvo	jedro	2	0	0	2	False	605	0.04081632653061224
bistvo	podatek	0	1	0	1	False	606	0.02040816326530612
bistvo	vedenje	0	1	0	1	False	607	0.02040816326530612
bistvo	pomembnost	0	0	1	1	False	608	0.02040816326530612
bistvo	življenje	1	0	0	1	False	609	0.02040816326530612
bistvo	bistven	0	0	1	1	False	610	0.02040816326530612
bistvo	pomembno, vedenje, znanje	1	0	0	1	False	611	0.02040816326530612
bistvo	hitro	1	0	0	1	False	612	0.02040816326530612
bistvo	pomembno	1	2	1	4	False	613	0.08163265306122448
bistvo	osnova	0	0	1	1	True	614	0.02040816326530612
bistvo	vsega	1	0	0	1	False	615	0.02040816326530612
bistvo	skoncentrirana informacija	0	1	0	1	False	616	0.02040816326530612
bistvo	ideja	1	0	0	1	True	617	0.02040816326530612
bistvo	artikulacija	1	0	0	1	False	618	0.02040816326530612
bistvo	znanje	0	0	1	1	True	619	0.02040816326530612
bistvo	povzetek	0	1	1	2	False	620	0.04081632653061224
bistvo	zgodba	0	0	1	1	False	621	0.02040816326530612
bistvo	smisel	1	0	0	1	True	622	0.02040816326530612
bistvo	informacija	0	0	1	1	False	623	0.02040816326530612
bistvo	univerzalno	1	0	0	1	False	624	0.02040816326530612
bistvo	naloge	0	0	1	1	False	625	0.02040816326530612
bistvo	pomen	1	1	0	2	True	626	0.04081632653061224
bistvo	najpomembnejše	0	2	0	2	False	627	0.04081632653061224
bistvo	židje	0	0	1	1	False	628	0.02040816326530612
bistvo	gol dejstva brez balasta	1	0	0	1	False	629	0.02040816326530612
bistvo	skrčitev	0	0	1	1	False	630	0.02040816326530612
bistvo	glavni podatek	0	1	0	1	False	631	0.02040816326530612
bistvo	jasno	2	0	0	2	True	632	0.04081632653061224
bistvo	stvar	1	0	0	1	False	633	0.02040816326530612
bistvo	glavno	1	0	1	2	False	634	0.04081632653061224
bistvo	povedati	0	1	0	1	False	635	0.02040816326530612
bistvo	mali princ	1	0	0	1	False	636	0.02040816326530612
bistvo	ključno	0	1	0	1	False	637	0.02040816326530612
bistvo	glavnina	1	0	0	1	False	638	0.02040816326530612
bistvo	jedrnato	0	0	1	1	False	639	0.02040816326530612
bistvo	migracije	0	1	0	1	False	640	0.02040816326530612
bistvo	bit	1	0	0	1	False	641	0.02040816326530612
bistvo	vsebina	0	0	1	1	True	642	0.02040816326530612
bivši	pretekli	1	0	0	1	False	643	0.02040816326530612
bivši	sreča	1	0	0	1	True	644	0.02040816326530612
bivši	preteklost	0	2	0	2	True	645	0.04081632653061224
bivši	prejšnji	0	1	0	1	False	646	0.02040816326530612
bivši	ljudje	0	0	1	1	False	647	0.02040816326530612
bivši	življenje	0	0	1	1	False	648	0.02040816326530612
bivši	sodelavec	0	3	0	3	True	649	0.061224489795918366
bivši	nekdo iz preteklosti	0	0	1	1	False	650	0.02040816326530612
bivši	mož	1	1	0	2	False	651	0.04081632653061224
bivši	žena	0	0	1	1	True	652	0.02040816326530612
bivši	zmagovalec	0	1	0	1	True	653	0.02040816326530612
bivši	prepir	0	1	0	1	False	654	0.02040816326530612
bivši	ljubezen	0	0	1	1	True	655	0.02040816326530612
bivši	ex	2	0	0	2	False	656	0.04081632653061224
bivši	projekt	0	0	1	1	False	657	0.02040816326530612
bivši	trener	0	0	1	1	False	658	0.02040816326530612
bivši	soprog	1	0	0	1	False	659	0.02040816326530612
bivši	nogometaš	0	0	1	1	True	660	0.02040816326530612
bivši	grozen	1	0	0	1	False	661	0.02040816326530612
bivši	nepomemben	0	1	0	1	False	662	0.02040816326530612
bivši	oddih	0	1	0	1	False	663	0.02040816326530612
bivši	kreten	0	0	1	1	False	664	0.02040816326530612
bivši	partner	3	1	1	5	True	665	0.10204081632653061
bivši	nekdanji	1	0	1	2	False	666	0.04081632653061224
bivši	nostalgija	0	0	1	1	False	667	0.02040816326530612
bivši	avto	0	2	0	2	True	668	0.04081632653061224
bivši	posel	0	0	1	1	True	669	0.02040816326530612
bivši	direktor	0	0	1	1	False	670	0.02040816326530612
bivši	mož (soprog)	0	0	1	1	False	671	0.02040816326530612
bivši	sošolec	0	1	0	1	False	672	0.02040816326530612
bivši	kolerik	0	1	0	1	False	673	0.02040816326530612
bivši	fant	7	0	0	7	True	674	0.14285714285714285
bližina	družina	1	3	0	4	False	675	0.07547169811320754
bližina	dvojčka	0	1	0	1	False	676	0.018867924528301886
bližina	morja	1	0	0	1	False	677	0.018867924528301886
bližina	hoja	0	1	0	1	False	678	0.018867924528301886
bližina	čas	0	0	1	1	False	679	0.018867924528301886
bližina	razdalja	0	2	0	2	False	680	0.03773584905660377
bližina	nežnost	0	1	0	1	False	681	0.018867924528301886
bližina	biti blizu	0	0	1	1	False	682	0.018867924528301886
bližina	druženje	0	1	0	1	False	683	0.018867924528301886
bližina	oddaljenost	0	0	1	1	False	684	0.018867924528301886
bližina	lepota	1	0	0	1	False	685	0.018867924528301886
bližina	varnost	0	0	1	1	True	686	0.018867924528301886
bližina	prijateljev	0	0	1	1	False	687	0.018867924528301886
bližina	toplina	3	0	1	4	False	688	0.07547169811320754
bližina	človek	1	0	0	1	False	689	0.018867924528301886
bližina	blizu	1	0	1	2	True	690	0.03773584905660377
bližina	domačih	0	1	0	1	False	691	0.018867924528301886
bližina	intima	1	0	0	1	False	692	0.018867924528301886
bližina	odeja	0	0	1	1	False	693	0.018867924528301886
bližina	prijatelji	2	0	0	2	False	694	0.03773584905660377
bližina	toplota	1	0	0	1	False	695	0.018867924528301886
bližina	ljubezen	3	0	2	5	True	696	0.09433962264150944
bližina	majhna razdalja	0	1	0	1	False	697	0.018867924528301886
bližina	dom	1	0	1	2	False	698	0.03773584905660377
bližina	človeška	1	0	0	1	False	699	0.018867924528301886
bližina	tukaj	0	0	1	1	True	700	0.018867924528301886
bližina	partner	0	1	1	2	True	701	0.03773584905660377
bližina	zaupanje	0	0	1	1	False	702	0.018867924528301886
bližina	daljava	0	1	0	1	False	703	0.018867924528301886
bližina	objem	1	0	0	1	False	704	0.018867924528301886
bližina	blazina	0	1	0	1	False	705	0.018867924528301886
bližina	sloji	0	0	1	1	False	706	0.018867924528301886
bližina	vas	0	0	1	1	True	707	0.018867924528301886
bližina	uspeh	0	1	0	1	False	708	0.018867924528301886
bližina	dvojina	0	1	0	1	False	709	0.018867924528301886
bližina	sestra	0	0	1	1	True	710	0.018867924528301886
bližina	mama	1	1	0	2	True	711	0.03773584905660377
bližnji	znanec	0	0	1	1	False	712	0.01694915254237288
bližnji	družina	3	0	2	5	False	713	0.0847457627118644
bližnji	sosed	2	5	0	7	True	714	0.11864406779661017
bližnji	tovariš	0	1	0	1	False	715	0.01694915254237288
bližnji	najboljši prijatelji	0	0	1	1	False	716	0.01694915254237288
bližnji	zraven	1	0	0	1	False	717	0.01694915254237288
bližnji	brez distance	1	0	0	1	False	718	0.01694915254237288
bližnji	gozd	0	1	0	1	True	719	0.01694915254237288
bližnji	pes	0	1	0	1	True	720	0.01694915254237288
bližnji	sodelavec	1	0	0	1	True	721	0.01694915254237288
bližnji	toplina	0	1	0	1	False	722	0.01694915254237288
bližnji	človek	1	0	0	1	False	723	0.01694915254237288
bližnji	svojci	1	0	0	1	False	724	0.01694915254237288
bližnji	vonj	0	1	0	1	False	725	0.01694915254237288
bližnji	dogodek	0	0	1	1	False	726	0.01694915254237288
bližnji	prijateljstvo	0	0	1	1	False	727	0.01694915254237288
bližnji	punca	0	1	0	1	False	728	0.01694915254237288
bližnji	prijatelji	0	0	1	1	False	729	0.01694915254237288
bližnji	srčen	0	1	0	1	False	730	0.01694915254237288
bližnji	sorodnik	4	2	1	7	False	731	0.11864406779661017
bližnji	vodnjak	0	0	1	1	False	732	0.01694915254237288
bližnji	brat	0	0	1	1	True	733	0.01694915254237288
bližnji	tukaj	0	1	0	1	True	734	0.01694915254237288
bližnji	lokalen	0	1	0	1	True	735	0.01694915254237288
bližnji	prijatelj	3	1	2	6	False	736	0.1016949152542373
bližnji	partner	0	0	1	1	True	737	0.01694915254237288
bližnji	sosedje	0	1	0	1	False	738	0.01694915254237288
bližnji	svet	0	0	1	1	True	739	0.01694915254237288
bližnji	kraj	0	0	1	1	False	740	0.01694915254237288
bližnji	lasje	0	0	1	1	False	741	0.01694915254237288
bližnji	predmet	0	0	1	1	True	742	0.01694915254237288
bližnji	moj	1	0	1	2	False	743	0.03389830508474576
bližnji	oseba	0	1	0	1	False	744	0.01694915254237288
bližnji	sorodniki	1	0	0	1	False	745	0.01694915254237288
bližnji	fant	0	1	1	2	True	746	0.03389830508474576
bližnji	poljub	1	0	0	1	False	747	0.01694915254237288
blizu	okno	0	0	1	1	True	748	0.018867924528301886
blizu	osek	0	1	0	1	False	749	0.018867924528301886
blizu	potok	1	0	0	1	False	750	0.018867924528301886
blizu	bližina	1	0	0	1	True	751	0.018867924528301886
blizu	zraven	2	0	1	3	False	752	0.05660377358490566
blizu	v bližini	0	1	1	2	False	753	0.03773584905660377
blizu	družine	0	1	0	1	False	754	0.018867924528301886
blizu	razdalja	0	1	0	1	False	755	0.018867924528301886
blizu	narave	0	1	0	1	False	756	0.018867924528301886
blizu	peš	0	1	0	1	False	757	0.018867924528301886
blizu	pot	1	0	0	1	False	758	0.018867924528301886
blizu	gozd	0	0	1	1	True	759	0.018867924528301886
blizu	doma	1	0	0	1	False	760	0.018867924528301886
blizu	poleg	1	1	0	2	False	761	0.03773584905660377
blizu	bližnje	0	0	1	1	False	762	0.018867924528301886
blizu	staršev	0	0	1	1	False	763	0.018867924528301886
blizu	Nova Gorica	1	0	0	1	False	764	0.018867924528301886
blizu	oseba mi je blizu	1	0	0	1	False	765	0.018867924528301886
blizu	trgovina	0	0	2	2	False	766	0.03773584905660377
blizu	pri meni	1	0	0	1	False	767	0.018867924528301886
blizu	slabovidnost	0	0	1	1	False	768	0.018867924528301886
blizu	pri	0	0	1	1	False	769	0.018867924528301886
blizu	Ljubljana	0	0	1	1	False	770	0.018867924528301886
blizu	živalim	0	0	1	1	False	771	0.018867924528301886
blizu	nedaleč	0	2	0	2	False	772	0.03773584905660377
blizu	udobno	0	0	1	1	False	773	0.018867924528301886
blizu	pa tako daleč	1	0	0	1	False	774	0.018867924528301886
blizu	kratka razdalja	0	0	1	1	False	775	0.018867924528301886
blizu	konca	1	0	0	1	False	776	0.018867924528301886
blizu	tukaj	0	1	0	1	True	777	0.018867924528301886
blizu	daleč	4	0	0	4	True	778	0.07547169811320754
blizu	dotik	1	0	0	1	False	779	0.018867924528301886
blizu	kraj	1	0	0	1	False	780	0.018867924528301886
blizu	tako	0	1	0	1	False	781	0.018867924528301886
blizu	oseba	0	1	0	1	False	782	0.018867924528301886
blizu	na dosegu roke	0	2	0	2	False	783	0.03773584905660377
blizu	trava	0	1	0	1	False	784	0.018867924528301886
blizu	ni daleč	0	1	0	1	False	785	0.018867924528301886
blizu	okoli	0	0	1	1	False	786	0.018867924528301886
blizu	kmalu	1	0	0	1	False	787	0.018867924528301886
blizu	tu	0	1	0	1	False	788	0.018867924528301886
blizu	lahko greš peš	0	0	1	1	False	789	0.018867924528301886
blizu	morje	0	1	0	1	True	790	0.018867924528301886
bog	mesarsko klanje	0	1	0	1	False	791	0.019230769230769232
bog	dobri	0	1	0	1	False	792	0.019230769230769232
bog	božanstvo	0	1	0	1	False	793	0.019230769230769232
bog	religija	0	1	0	1	False	794	0.019230769230769232
bog	ne obstaja	0	0	1	1	False	795	0.019230769230769232
bog	kult	0	1	0	1	False	796	0.019230769230769232
bog	vse	1	0	0	1	False	797	0.019230769230769232
bog	višji	0	0	1	1	False	798	0.019230769230769232
bog	bogatstvo	0	0	1	1	False	799	0.019230769230769232
bog	višja sila	1	0	0	1	False	800	0.019230769230769232
bog	svetloba	1	0	0	1	False	801	0.019230769230769232
bog	življenje	0	0	1	1	False	802	0.019230769230769232
bog	sila	1	0	0	1	True	803	0.019230769230769232
bog	nesreča	0	1	0	1	False	804	0.019230769230769232
bog	verovanje	0	0	1	1	False	805	0.019230769230769232
bog	Jezus	0	1	1	2	False	806	0.038461538461538464
bog	vera	4	1	1	6	False	807	0.11538461538461539
bog	nebo	1	0	0	1	False	808	0.019230769230769232
bog	filozofski pojem	1	0	0	1	False	809	0.019230769230769232
bog	notranja energija	0	1	0	1	False	810	0.019230769230769232
bog	Ajdov gradec	0	0	1	1	False	811	0.019230769230769232
bog	cilj	0	0	1	1	False	812	0.019230769230769232
bog	Marija	0	0	1	1	False	813	0.019230769230769232
bog	nič	0	0	1	1	True	814	0.019230769230769232
bog	o moj bog	1	0	0	1	False	815	0.019230769230769232
bog	ljubezen	0	1	0	1	True	816	0.019230769230769232
bog	ubog	0	0	1	1	False	817	0.019230769230769232
bog	narava	0	0	1	1	True	818	0.019230769230769232
bog	energija	0	1	0	1	False	819	0.019230769230769232
bog	knjiga	1	0	0	1	False	820	0.019230769230769232
bog	oče	1	0	0	1	False	821	0.019230769230769232
bog	vsemogočnost	0	1	0	1	False	822	0.019230769230769232
bog	pomagaj	1	0	0	1	False	823	0.019230769230769232
bog	vsemogočni	0	1	0	1	False	824	0.019230769230769232
bog	si ga vedi	0	1	0	1	False	825	0.019230769230769232
bog	hudič	1	0	0	1	False	826	0.019230769230769232
bog	krščanstvo	0	0	1	1	False	827	0.019230769230769232
bog	nadzemski	1	0	0	1	False	828	0.019230769230769232
